categoria_MLA,categoria_name,seller,state,city,grupo,cancellations_rate,claims_rate,delayed_handling_time_rate,avg_ticket
MLA1500,Construcción,244442442,Buenos Aires,Avellaneda,relevancia alta-perfil medio,0.0,0.012,0.1186,12220.0
MLA1500,Construcción,187838612,Buenos Aires,"Rincón De Milberg, Tigre",relevancia media-perfil medio,0.0,0.0062,0.0014,3338.88
MLA1500,Construcción,484443317,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.0366,0.0,
MLA1500,Construcción,535059609,Capital Federal,Caballito,relevancia alta-perfil medio,0.0052,0.0074,0.0241,8225.0
MLA1500,Construcción,612579738,Buenos Aires,Gral. Pacheco,relevancia alta-perfil alto,0.0,0.0,0.0145,4700.0
MLA1500,Construcción,1024016749,Capital Federal,Agronomía,relevancia media-perfil alto,0.0,0.0,0.1176,
MLA1500,Construcción,222283309,Capital Federal,Floresta,relevancia alta-perfil medio,0.0,0.0085,0.0175,14483.5
MLA1500,Construcción,424289084,Buenos Aires,Banfield,relevancia alta-perfil alto,0.0,0.0,0.0052,4599.99
MLA1500,Construcción,230054006,Buenos Aires,San Justo,relevancia media-perfil medio,0.0016,0.0039,0.0032,1095.0
MLA1500,Construcción,26352772,Buenos Aires,Olivos,relevancia media-perfil alto,0.0,0.0,0.0118,499.0
MLA1500,Construcción,80649919,Capital Federal,Villa Crespo,relevancia media-perfil alto,0.0,0.0035,0.0,1527.857142857143
MLA1500,Construcción,62813363,Buenos Aires,RAMOS MEJIA,relevancia alta-perfil alto,0.0,0.0,0.0,8500.0
MLA1500,Construcción,383412350,Capital Federal,Nueva Pompeya,relevancia media-perfil medio,0.0018,0.0082,0.0148,1705.16
MLA1500,Construcción,224380581,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0127,0.0142,0.0286,672.84
MLA1500,Construcción,433263573,Buenos Aires,Vicente López,relevancia alta-perfil medio,0.0,0.0035,0.0663,5592.69
MLA1500,Construcción,791891775,Buenos Aires,Tigre,relevancia media-perfil medio,0.0066,0.0,0.0173,3400.0
MLA1500,Construcción,50015142,Buenos Aires,Villa Martelli,relevancia alta-perfil medio,0.0027,0.0082,0.0551,6915.0
MLA1500,Construcción,740270138,Buenos Aires,Ramos Mejía,relevancia alta-perfil medio,0.0,0.0046,0.0793,3995.0
MLA1500,Construcción,159950125,Buenos Aires,Rafael Castiilo,relevancia media-perfil alto,0.0,0.0016,0.0,2500.0
MLA1500,Construcción,92906091,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0107,0.0134,0.0113,2379.613333333333
MLA1500,Construcción,7527589,Buenos Aires,san martin,relevancia media-perfil alto,0.0,0.0,0.0,2522.0
MLA1500,Construcción,38508199,Córdoba,Córdoba,relevancia media-perfil alto,0.0,0.0,0.0,
MLA1500,Construcción,206746360,Buenos Aires,Morón,relevancia alta-perfil medio,0.0031,0.0037,0.0043,8361.4
MLA1500,Construcción,291014792,Buenos Aires,La Matanza,relevancia alta-perfil alto,0.0,0.015,0.0,9499.0
MLA1500,Construcción,432133104,Capital Federal,Flores,relevancia media-perfil medio,0.0025,0.0087,0.0066,2088.0
MLA1500,Construcción,323928488,Capital Federal,Floresta,relevancia alta-perfil alto,0.0,0.0,0.0,3828.0
MLA1500,Construcción,86294008,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0036,0.0196,0.0081,449.0
MLA1500,Construcción,822150735,Buenos Aires,Paso Del Rey,relevancia alta-perfil medio,0.004,0.005,0.0316,11687.5
MLA1500,Construcción,763234887,Capital Federal,Chacarita,relevancia media-perfil alto,0.0,0.0,0.0,1770.0
MLA1500,Construcción,9966024,Buenos Aires,Lomas Del Mirador,relevancia alta-perfil medio,0.0,0.002,0.004,9850.01
MLA1500,Construcción,83853082,Capital Federal,Balvanera,relevancia media-perfil medio,0.0022,0.0087,0.0018,1490.0
MLA1500,Construcción,147744082,Capital Federal,Caballito,relevancia alta-perfil medio,0.0068,0.0078,0.0035,22262.0
MLA1500,Construcción,24271938,Buenos Aires,Villa Martelli,relevancia media-perfil medio,0.0,0.0183,0.0138,2699.4
MLA1500,Construcción,85222587,Buenos Aires,Villa luzuriaga,relevancia media-perfil alto,0.0,0.0,0.0027,3500.0
MLA1500,Construcción,161433713,Capital Federal,Barracas,relevancia alta-perfil alto,0.0,0.0,0.0,9179.1
MLA1500,Construcción,486418449,Capital Federal,Floresta,relevancia media-perfil alto,0.0,0.0,0.0,900.67
MLA1500,Construcción,826381217,Buenos Aires,Paso Del Rey,relevancia alta-perfil medio,0.0,0.0041,0.0206,7456.9
MLA1500,Construcción,535639215,Tucumán,San Miguel de Tucumán,relevancia alta-perfil alto,0.0,0.0,0.0225,21840.5
MLA1500,Construcción,711387837,Capital Federal,Flores,relevancia media-perfil medio,0.0051,0.0063,0.0296,2050.92
MLA1500,Construcción,259577147,Capital Federal,POMPEYA,relevancia alta-perfil medio,0.0071,0.0,0.0028,40286.5
MLA1500,Construcción,7625198,Buenos Aires,San justo,relevancia alta-perfil medio,0.0039,0.0066,0.0056,17592.85
MLA1500,Construcción,3943112,Buenos Aires,Ramos Mejía,relevancia media-perfil alto,0.0,0.0,0.0137,
MLA1500,Construcción,660268194,Buenos Aires,Sarandí,relevancia alta-perfil medio,0.0104,0.0081,0.005,9113.46511627907
MLA1500,Construcción,265864595,Capital Federal,Balvanera,relevancia alta-perfil medio,0.0074,0.0,0.0095,6694.88
MLA1500,Construcción,194133886,Capital Federal,Ciudad Autonoma de Buenos Aires,relevancia media-perfil medio,0.0087,0.0199,0.0113,365.04761904761904
MLA1500,Construcción,56899127,Buenos Aires,Villa Luzuriaga,relevancia alta-perfil alto,0.0,0.0,0.0441,4200.0
MLA1500,Construcción,549776344,Buenos Aires,Haedo,relevancia media-perfil medio,0.0,0.0038,0.0983,538.0
MLA1500,Construcción,477256993,Buenos Aires,Ituzaingó,relevancia alta-perfil alto,0.0,0.0,0.0,3999.0
MLA1500,Construcción,293727271,Santa Fe,Rosario,relevancia media-perfil alto,0.0,0.0,0.0,1920.0
MLA1500,Construcción,181417648,Buenos Aires,Burzaco,relevancia alta-perfil alto,0.0,0.0,0.0377,10774.54
MLA1500,Construcción,162114444,Buenos Aires,Lanús Oeste,relevancia media-perfil medio,0.002,0.0101,0.0134,711.99
MLA1500,Construcción,279721710,Buenos Aires,Ituzaingó,relevancia alta-perfil medio,0.0,0.0089,0.1007,6400.0
MLA1500,Construcción,268911045,Buenos Aires,Lomas de Zamora,relevancia media-perfil medio,0.0,0.0097,0.0024,890.0
MLA1276,Deportes y Fitness,278944476,Buenos Aires,Valentín Alsina,relevancia media-perfil medio,0.0,0.0073,0.0117,3135.253457265926
MLA1276,Deportes y Fitness,3174787,Buenos Aires,Lanús,relevancia alta-perfil alto,0.0,0.0069,0.0,18924.107579462103
MLA1276,Deportes y Fitness,156633284,Córdoba,Córdoba,relevancia alta-perfil alto,0.0,0.0035,0.0,3551.428571428572
MLA1276,Deportes y Fitness,656623510,Buenos Aires,Monte Chingolo,relevancia alta-perfil medio,0.0,0.0185,0.0667,39336.95227097767
MLA1276,Deportes y Fitness,232127533,Capital Federal,Balvanera,relevancia media-perfil medio,0.0015,0.0118,0.0338,1401.7098484848484
MLA1276,Deportes y Fitness,244936108,Córdoba,Bell Ville,relevancia alta-perfil medio,0.0,0.005,0.0046,4104.428571428572
MLA1276,Deportes y Fitness,336151051,Buenos Aires,Tortuguitas,relevancia alta-perfil alto,0.0,0.0,0.0,15977.078315754505
MLA1276,Deportes y Fitness,358451315,Capital Federal,Palermo,relevancia alta-perfil medio,0.0131,0.0131,0.0086,9699.0
MLA1276,Deportes y Fitness,722198258,Buenos Aires,Quilmes,relevancia alta-perfil medio,0.012,0.0177,0.0664,5614.3105263157895
MLA1276,Deportes y Fitness,387614355,Buenos Aires,Isidro Casanova,relevancia alta-perfil medio,0.0,0.0031,0.0175,4035.181818181818
MLA1276,Deportes y Fitness,172021156,Buenos Aires,Lomas de Zamora,relevancia media-perfil medio,0.0018,0.0009,0.0061,1742.4
MLA1276,Deportes y Fitness,278157812,Buenos Aires,Bahía Blanca,relevancia media-perfil alto,0.0,0.0,0.0,3022.4761120263597
MLA1276,Deportes y Fitness,57487233,Buenos Aires,San Isidro,relevancia media-perfil medio,0.0,0.0043,0.003,3440.733333333333
MLA1276,Deportes y Fitness,154653260,Buenos Aires,Lanus Oeste,relevancia alta-perfil medio,0.0,0.0045,0.0034,3969.27397260274
MLA1276,Deportes y Fitness,730168809,Buenos Aires,Garin,relevancia alta-perfil medio,0.0006,0.0045,0.1217,10499.0
MLA1276,Deportes y Fitness,129994787,Capital Federal,Villa Urquiza,relevancia alta-perfil medio,0.0007,0.0061,0.0021,8565.369740796394
MLA1276,Deportes y Fitness,295418616,Capital Federal,Pompeya,relevancia alta-perfil medio,0.0,0.0019,0.0047,3850.0
MLA1276,Deportes y Fitness,744990978,Capital Federal,Monserrat,relevancia media-perfil medio,0.0,0.0037,0.0235,2720.0
MLA1276,Deportes y Fitness,651540435,Capital Federal,CABA,relevancia alta-perfil medio,0.0,0.0102,0.0158,3712.951304347826
MLA1276,Deportes y Fitness,188957236,Buenos Aires,Libertad,relevancia alta-perfil medio,0.018,0.0144,0.0131,25122.33333333333
MLA1276,Deportes y Fitness,333523659,Buenos Aires,Lanús,relevancia media-perfil medio,0.0,0.0018,0.0013,1925.0
MLA1276,Deportes y Fitness,230493045,Capital Federal,Balvanera,relevancia media-perfil medio,0.0135,0.0111,0.0814,3507.798045784478
MLA1276,Deportes y Fitness,460893229,Capital Federal,Boedo,relevancia alta-perfil medio,0.0025,0.0139,0.0022,4952.315326080121
MLA1276,Deportes y Fitness,107584006,Capital Federal,Palermo,relevancia media-perfil medio,0.0013,0.0086,0.016,2071.12020033389
MLA1276,Deportes y Fitness,149254464,Buenos Aires,Béccar,relevancia alta-perfil medio,0.0,0.0019,0.0041,8591.413793103447
MLA1276,Deportes y Fitness,137018671,Buenos Aires,Merlo,relevancia alta-perfil alto,0.0,0.0,0.0,19400.0
MLA1276,Deportes y Fitness,286608361,Capital Federal,Floresta,relevancia alta-perfil medio,0.0067,0.0097,0.0161,3875.4545454545455
MLA1276,Deportes y Fitness,95690712,Misiones,Posadas,relevancia media-perfil alto,0.0,0.0,0.0257,1800.0
MLA1276,Deportes y Fitness,491881820,Buenos Aires,Mar del Plata,relevancia alta-perfil medio,0.0,0.0023,0.0246,3690.0
MLA1276,Deportes y Fitness,550009811,Buenos Aires,San Justo,relevancia media-perfil medio,0.0045,0.0097,0.0331,2990.0
MLA1276,Deportes y Fitness,154047715,Buenos Aires,Adrogue,relevancia media-perfil medio,0.0,0.0087,0.0879,1619.0
MLA1276,Deportes y Fitness,18226998,Buenos Aires,Valentín Alsina,relevancia alta-perfil alto,0.0,0.0,0.004,4399.0
MLA1276,Deportes y Fitness,143749452,Buenos Aires,Munro,relevancia alta-perfil medio,0.0024,0.0148,0.0129,4516.262295081967
MLA1276,Deportes y Fitness,281689881,Buenos Aires,Ciudadela,relevancia alta-perfil alto,0.0,0.0,0.0,3670.0
MLA1276,Deportes y Fitness,185447327,Capital Federal,CAPITAL FEDERAL,relevancia media-perfil alto,0.0,0.0,0.0,2837.0
MLA1276,Deportes y Fitness,27650140,Buenos Aires,Dock Sud,relevancia media-perfil alto,0.0,0.0,0.0121,2717.5
MLA1276,Deportes y Fitness,510755044,Buenos Aires,Garin,relevancia media-perfil medio,0.0,0.0079,0.0382,2285.0
MLA1276,Deportes y Fitness,272745908,Buenos Aires,Villa Luzuriaga,relevancia alta-perfil medio,0.0071,0.0051,0.0331,3509.22
MLA1276,Deportes y Fitness,22350002,Capital Federal,Floresta,relevancia media-perfil medio,0.0,0.0016,0.0041,2319.2413793103447
MLA1276,Deportes y Fitness,140572764,Capital Federal,Flores,relevancia media-perfil medio,0.0,0.0064,0.0207,3174.3484375
MLA1276,Deportes y Fitness,150621817,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0006,0.0086,0.0113,2341.692857142857
MLA1276,Deportes y Fitness,164208824,Capital Federal,Pompeya,relevancia media-perfil medio,0.0,0.0009,0.0009,1872.59
MLA1276,Deportes y Fitness,170849473,Capital Federal,Caballito,relevancia alta-perfil medio,0.0,0.0021,0.0068,8127.464788732394
MLA1276,Deportes y Fitness,38093690,Santa Fe,Rosario,relevancia alta-perfil medio,0.0,0.0197,0.0769,5865.0
MLA1276,Deportes y Fitness,838106,Santa Fe,Rosario,relevancia media-perfil medio,0.0007,0.0005,0.0284,2614.5
MLA1276,Deportes y Fitness,3328386,Capital Federal,CABA Villa Del Parque,relevancia alta-perfil medio,0.001,0.0077,0.0071,8515.833333333334
MLA1276,Deportes y Fitness,645015532,Buenos Aires,Villa Lynch,relevancia alta-perfil medio,0.0009,0.0071,0.0082,6750.0
MLA1276,Deportes y Fitness,316911779,Buenos Aires,Lanús Oeste,relevancia media-perfil alto,0.0,0.0,0.0439,2190.0
MLA1276,Deportes y Fitness,30662207,Buenos Aires,WILDE (AVELLANEDA),relevancia media-perfil alto,0.0,0.0,0.0037,2529.6624613003096
MLA1276,Deportes y Fitness,59499993,Capital Federal,Villa Crespo,relevancia media-perfil alto,0.0,0.0,0.0011,2380.0
MLA1276,Deportes y Fitness,174414004,Capital Federal,Villa Devoto,relevancia alta-perfil medio,0.0041,0.0095,0.0154,8563.0
MLA1276,Deportes y Fitness,340303591,Buenos Aires,Mar del Plata,relevancia media-perfil medio,0.0,0.0036,0.0096,2100.0
MLA1276,Deportes y Fitness,10260063,Capital Federal,Palermo,relevancia alta-perfil medio,0.0123,0.005,0.0099,8700.0
MLA1276,Deportes y Fitness,652366401,Buenos Aires,Escobar,relevancia alta-perfil medio,0.0084,0.0103,0.097,9353.477611940298
MLA1276,Deportes y Fitness,314800919,Buenos Aires,Florencio Varela,relevancia alta-perfil alto,0.0,0.0035,0.0,8000.0
MLA1276,Deportes y Fitness,242149367,Buenos Aires,Ramos Mejía,relevancia media-perfil medio,0.0024,0.0053,0.0142,2745.0
MLA1276,Deportes y Fitness,196098931,Buenos Aires,Gerli,relevancia media-perfil medio,0.0075,0.0059,0.0076,3357.113684210526
MLA1276,Deportes y Fitness,59175635,Capital Federal,Palermo,relevancia alta-perfil medio,0.0023,0.0042,0.002,6317.15
MLA1276,Deportes y Fitness,342047619,Buenos Aires,San Martín,relevancia media-perfil medio,0.0,0.0017,0.0332,1802.5
MLA1276,Deportes y Fitness,181460775,Buenos Aires,garin,relevancia media-perfil medio,0.0,0.0049,0.003,1657.7142857142858
MLA1276,Deportes y Fitness,208219459,Buenos Aires,Zárate,relevancia alta-perfil medio,0.0,0.0104,0.0018,39999.0
MLA1276,Deportes y Fitness,144716752,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.0194,0.0628,6972.0
MLA1276,Deportes y Fitness,432145923,Santa Fe,San Justo,relevancia alta-perfil medio,0.0,0.0079,0.008,3884.0296078431375
MLA1276,Deportes y Fitness,275905181,Buenos Aires,Olivos,relevancia alta-perfil medio,0.0,0.0155,0.0277,4500.0
MLA1276,Deportes y Fitness,175830527,Buenos Aires,Lanus oeste,relevancia media-perfil medio,0.0124,0.0178,0.0421,
MLA1276,Deportes y Fitness,440591558,Buenos Aires,Tortuguitas,relevancia media-perfil medio,0.0,0.0107,0.0302,2891.333333333333
MLA1276,Deportes y Fitness,76706330,Santa Fe,Santa Fe,relevancia media-perfil alto,0.0,0.0,0.0105,2499.0
MLA1276,Deportes y Fitness,160261231,Capital Federal,Paternal,relevancia alta-perfil medio,0.0,0.0096,0.0217,50989.06622516556
MLA1276,Deportes y Fitness,313910812,Capital Federal,Caballito,relevancia alta-perfil medio,0.0,0.0042,0.0022,5200.0
MLA1276,Deportes y Fitness,435873438,Buenos Aires,General San Martín,relevancia media-perfil medio,0.0,0.0015,0.0057,1692.2096219931273
MLA1276,Deportes y Fitness,209784641,Capital Federal,Almagro,relevancia media-perfil medio,0.0,0.0047,0.0622,1439.9636363636364
MLA1276,Deportes y Fitness,38041997,Capital Federal,Parque Patricios,relevancia alta-perfil medio,0.0,0.0019,0.0014,7101.255463059313
MLA1276,Deportes y Fitness,261504804,Capital Federal,Parque Patricios,relevancia alta-perfil medio,0.0,0.0059,0.0107,69846.52486610558
MLA1276,Deportes y Fitness,161073686,Capital Federal,CABA,relevancia media-perfil medio,0.0,0.0032,0.0215,853.74
MLA1276,Deportes y Fitness,145638604,Tucumán,San Miguel de Tucumán,relevancia alta-perfil medio,0.0177,0.0101,0.1235,88772.72357723577
MLA1276,Deportes y Fitness,45521052,Buenos Aires,Caseros,relevancia alta-perfil medio,0.0043,0.0024,0.0019,8917.518518518518
MLA1276,Deportes y Fitness,75661665,Santa Fe,Casilda,relevancia alta-perfil medio,0.0096,0.0084,0.0044,63850.0
MLA1276,Deportes y Fitness,307773142,Capital Federal,Liniers,relevancia media-perfil alto,0.0,0.0,0.0,2477.552173913044
MLA1276,Deportes y Fitness,17306486,Capital Federal,Paternal,relevancia alta-perfil alto,0.0,0.0126,0.0,31624.285714285717
MLA1276,Deportes y Fitness,31187828,Buenos Aires,Morón,relevancia media-perfil medio,0.005,0.0037,0.0047,2089.0
MLA1276,Deportes y Fitness,649323006,Mendoza,Mendoza,relevancia media-perfil medio,0.0,0.0088,0.0177,330.0
MLA1276,Deportes y Fitness,397471385,Santa Fe,CAPITAN BERMUDEZ,relevancia alta-perfil medio,0.0,0.0035,0.0115,9082.992438563328
MLA1276,Deportes y Fitness,382992375,Capital Federal,Palermo,relevancia media-perfil alto,0.0,0.0012,0.0,2536.8574316290133
MLA1276,Deportes y Fitness,60966203,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0097,0.0164,0.037,7447.4599609375
MLA1276,Deportes y Fitness,727269277,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0012,0.0057,0.009,2232.35
MLA1276,Deportes y Fitness,120809216,Buenos Aires,Villa Maipú,relevancia media-perfil alto,0.0,0.0,0.0031,1640.0
MLA1276,Deportes y Fitness,148262874,Buenos Aires,Berazategui,relevancia media-perfil medio,0.0059,0.0138,0.0088,1618.777459407832
MLA1276,Deportes y Fitness,89390391,Capital Federal,Belgrano,relevancia media-perfil medio,0.0,0.0057,0.0008,1949.0
MLA1276,Deportes y Fitness,554052800,Buenos Aires,LANUS OESTE,relevancia alta-perfil medio,0.0,0.0035,0.0086,4459.5
MLA1276,Deportes y Fitness,27151432,Buenos Aires,Munro,relevancia alta-perfil medio,0.0,0.0091,0.0021,29022.57080799305
MLA1276,Deportes y Fitness,132776990,Buenos Aires,La Plata,relevancia alta-perfil medio,0.0015,0.0105,0.0187,9966.989247311829
MLA1276,Deportes y Fitness,56839770,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0019,0.0098,0.0127,1943.3333333333333
MLA1276,Deportes y Fitness,243014,Capital Federal,Barracas,relevancia alta-perfil alto,0.0,0.0,0.0136,66829.52743083004
MLA1276,Deportes y Fitness,189587994,Capital Federal,CABA-PATERNAL,relevancia alta-perfil medio,0.0,0.0059,0.0312,10165.593406593409
MLA1276,Deportes y Fitness,299055600,Buenos Aires,Turdera,relevancia alta-perfil medio,0.0044,0.0062,0.0562,4828.525
MLA1276,Deportes y Fitness,202625333,Misiones,Posadas,relevancia media-perfil alto,0.0,0.0,0.0016,1273.09
MLA1276,Deportes y Fitness,149649354,Buenos Aires,Sarandí,relevancia alta-perfil medio,0.0055,0.0125,0.0247,8196.619047619048
MLA1276,Deportes y Fitness,40601785,Capital Federal,CAPITAL FEDERAL,relevancia media-perfil alto,0.0,0.0,0.0083,1199.0
MLA1276,Deportes y Fitness,98002580,Mendoza,Dorrego,relevancia media-perfil medio,0.0,0.0082,0.0031,1827.323420074349
MLA1276,Deportes y Fitness,208945715,Buenos Aires,Castelar,relevancia alta-perfil medio,0.0,0.0073,0.0248,48686.0
MLA1276,Deportes y Fitness,757665743,Buenos Aires,Tortuguitas,relevancia alta-perfil medio,0.0,0.0071,0.0146,10323.333333333334
MLA1276,Deportes y Fitness,78160182,Santa Fe,San Lorenzo,relevancia media-perfil medio,0.0,0.0023,0.0007,2904.523333333333
MLA1276,Deportes y Fitness,27713923,Buenos Aires,Lomas del Mirador,relevancia media-perfil alto,0.0,0.0,0.0668,1199.49
MLA1276,Deportes y Fitness,482742519,Buenos Aires,Lanús Oeste,relevancia media-perfil medio,0.0,0.0136,0.0407,2266.6666666666665
MLA1276,Deportes y Fitness,608887919,Buenos Aires,Villa Celina,relevancia alta-perfil alto,0.0,0.0015,0.0,6739.36170212766
MLA1276,Deportes y Fitness,30834333,Buenos Aires,San Isidro,relevancia alta-perfil alto,0.0,0.0,0.0,8390.0
MLA1276,Deportes y Fitness,63049107,Buenos Aires,Valentín Alsina,relevancia media-perfil medio,0.0034,0.0153,0.0421,2616.7714814814813
MLA1276,Deportes y Fitness,165308432,Santa Fe,Sauce Viejo,relevancia media-perfil alto,0.0,0.0,0.0337,1999.0
MLA1276,Deportes y Fitness,21950956,Buenos Aires,Lanús Oeste,relevancia alta-perfil alto,0.0,0.0,0.0117,17600.067741935483
MLA1276,Deportes y Fitness,363725361,Buenos Aires,Lomas de Zamora,relevancia alta-perfil medio,0.006,0.0087,0.0161,5937.5
MLA1276,Deportes y Fitness,435068015,Buenos Aires,Valentín Alsina,relevancia media-perfil medio,0.0,0.0049,0.0034,1382.25
MLA1276,Deportes y Fitness,321423011,Santa Fe,Rosario,relevancia alta-perfil medio,0.0,0.0051,0.095,5399.0
MLA1276,Deportes y Fitness,26891951,Capital Federal,Caballito,relevancia media-perfil medio,0.0078,0.0078,0.0634,1628.3233333333333
MLA1276,Deportes y Fitness,322650862,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.0047,0.0004,5420.0
MLA1276,Deportes y Fitness,169882209,Tucumán,San Miguel de Tucumán,relevancia alta-perfil medio,0.0015,0.0123,0.0375,12472.684210526317
MLA1276,Deportes y Fitness,290294965,Buenos Aires,Barrio El Cazador,relevancia alta-perfil alto,0.0,0.0,0.0,7961.0
MLA1276,Deportes y Fitness,528597243,Buenos Aires,Tigre,relevancia alta-perfil alto,0.0,0.0,0.0081,7078.45
MLA1276,Deportes y Fitness,145985661,Capital Federal,VILLA SANTA RITA,relevancia alta-perfil medio,0.0,0.0028,0.0031,36171.836363636365
MLA1276,Deportes y Fitness,474414115,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0,0.0066,0.0054,2507.724285714285
MLA1276,Deportes y Fitness,807937773,Capital Federal,Liniers,relevancia alta-perfil medio,0.0,0.0039,0.0042,8990.0
MLA1276,Deportes y Fitness,142582826,Capital Federal,Almagro,relevancia media-perfil medio,0.0,0.0009,0.0023,2562.7272727272725
MLA1276,Deportes y Fitness,303013227,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.0026,0.0355,3510.0
MLA1276,Deportes y Fitness,324798761,Buenos Aires,Virrey del Pino,relevancia media-perfil medio,0.0,0.0096,0.0055,2656.553191489362
MLA1276,Deportes y Fitness,304630908,Buenos Aires,Olivos,relevancia media-perfil alto,0.0,0.0,0.0037,
MLA1276,Deportes y Fitness,91948932,Capital Federal,Palermo,relevancia media-perfil medio,0.002,0.0038,0.0073,1475.35
MLA1276,Deportes y Fitness,467409165,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0011,0.0096,0.0375,7809.0
MLA1276,Deportes y Fitness,525047384,Buenos Aires,Troncos Del Talar,relevancia media-perfil medio,0.0,0.0006,0.0137,2653.35
MLA1276,Deportes y Fitness,147984371,Buenos Aires,Berazategui,relevancia alta-perfil medio,0.0022,0.0073,0.0081,11284.285714285714
MLA1276,Deportes y Fitness,324439755,Buenos Aires,Virrey Del Pino,relevancia alta-perfil alto,0.0,0.0,0.0073,3559.696969696969
MLA1276,Deportes y Fitness,65520318,Capital Federal,Liniers,relevancia alta-perfil medio,0.0058,0.0065,0.0015,5740.0
MLA1276,Deportes y Fitness,73223464,Buenos Aires,Burzaco,relevancia alta-perfil medio,0.0024,0.0065,0.0091,5591.410404624277
MLA1276,Deportes y Fitness,298644359,Buenos Aires,Gregorio de Laferrere,relevancia media-perfil medio,0.0052,0.013,0.0101,2571.418571428572
MLA1276,Deportes y Fitness,94824748,Capital Federal,Boedo,relevancia media-perfil medio,0.0025,0.0065,0.0218,1155.9982608695652
MLA1276,Deportes y Fitness,213931048,Buenos Aires,Lomas de Zamora,relevancia alta-perfil medio,0.0053,0.0026,0.0018,6462.57
MLA1276,Deportes y Fitness,451369894,Buenos Aires,9 de Abril,relevancia media-perfil alto,0.0,0.0,0.1274,1850.0
MLA1276,Deportes y Fitness,310633685,Capital Federal,Belgrano,relevancia media-perfil medio,0.0,0.0093,0.0017,2516.5703125
MLA1276,Deportes y Fitness,472251673,Capital Federal,Once,relevancia media-perfil medio,0.0,0.0049,0.0032,2199.0
MLA1276,Deportes y Fitness,154895116,Buenos Aires,9 de Abril,relevancia alta-perfil medio,0.0127,0.0101,0.1119,57728.99
MLA1276,Deportes y Fitness,733952709,Buenos Aires,Lanús,relevancia alta-perfil medio,0.0084,0.016,0.0359,6992.4
MLA1276,Deportes y Fitness,145218366,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0023,0.007,0.0416,2483.1
MLA1276,Deportes y Fitness,801743768,Capital Federal,Belgrano,relevancia alta-perfil alto,0.0,0.0,0.0,81095.14285714286
MLA1276,Deportes y Fitness,372510874,Santa Fe,Pérez,relevancia alta-perfil medio,0.0083,0.007,0.0082,8332.0
MLA1276,Deportes y Fitness,101412735,Buenos Aires,General San Martin,relevancia media-perfil medio,0.0084,0.0116,0.0177,1714.437894736842
MLA1276,Deportes y Fitness,217425464,Santa Fe,Rosario,relevancia alta-perfil medio,0.0,0.0138,0.0777,11159.09090909091
MLA1276,Deportes y Fitness,177433927,Buenos Aires,Martínez,relevancia alta-perfil medio,0.002,0.0054,0.0141,9626.333333333334
MLA1276,Deportes y Fitness,660235336,Capital Federal,Caballito,relevancia media-perfil medio,0.0,0.0124,0.003,707.649761051374
MLA1276,Deportes y Fitness,335364819,Buenos Aires,Malvinas Argentinas,relevancia alta-perfil medio,0.0028,0.0056,0.0908,13399.0
MLA1276,Deportes y Fitness,127177485,Buenos Aires,Olivos,relevancia alta-perfil medio,0.0043,0.014,0.0159,37000.0
MLA1276,Deportes y Fitness,216490950,Buenos Aires,Mar del Plata,relevancia media-perfil medio,0.0045,0.0145,0.0921,2419.0
MLA1276,Deportes y Fitness,752535379,Capital Federal,Villa Pueyrredón,relevancia media-perfil medio,0.0,0.0038,0.0595,3242.6466666666665
MLA1276,Deportes y Fitness,77016262,Buenos Aires,SanMartin,relevancia alta-perfil medio,0.0062,0.0149,0.019,21998.049881235154
MLA1276,Deportes y Fitness,178399987,Buenos Aires,Lomas del Mirador,relevancia alta-perfil alto,0.0,0.0,0.0018,4470.0
MLA1276,Deportes y Fitness,179469926,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.0568,9120.0
MLA1276,Deportes y Fitness,266780700,Buenos Aires,Ciudad Jardín Del Palomar,relevancia alta-perfil alto,0.0,0.0,0.0052,14950.0
MLA1276,Deportes y Fitness,751535890,Buenos Aires,Villa Maipú,relevancia alta-perfil medio,0.0008,0.007,0.0067,8998.0
MLA1276,Deportes y Fitness,306401715,Buenos Aires,Garin,relevancia alta-perfil medio,0.0,0.0046,0.1125,10499.0
MLA1276,Deportes y Fitness,119359959,Capital Federal,Coghlan,relevancia alta-perfil alto,0.0,0.0,0.042,4160.0
MLA1276,Deportes y Fitness,204027953,Buenos Aires,Berazategui,relevancia alta-perfil medio,0.0055,0.0,0.0287,8990.0
MLA1276,Deportes y Fitness,623102700,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.0066,0.0091,3681.45
